stop_id,stop_name,stop_lat,stop_lon,location_type,x_m,y_m
multiples.materials.feasting,Al Shorouq Academy (Dorra),30.1191283889577,31.604668321091,0,365577.869714511,3332807.310722281
yappy.chickens.political,Carrefour - Al Shorouq,30.1731877405928,31.5920296775097,0,364434.1318392892,3338813.5123372613
structure.winded.mindset,Carrefour - Al Shorouq,30.1732192345903,31.5922122768589,0,364451.75822310813,3338816.7855411344
meaty.costumed.nasal,Carrefour - Al Shorouq,30.1733338561638,31.5928248453742,0,364510.901877448,3338828.760335107
glimmers.than.rectangular,Al Shorouq Water Station,30.1615708129531,31.6215359358878,0,367259.8376973056,3337491.311883028
acre.vaccines.generally,Al Shorouq Water Station,30.1614726389313,31.6216740742941,0,367273.0095775546,3337480.2707321993
steepest.forwarded.treetop,City Mall - Al Shorouq,30.1776321924524,31.6001844867021,0,365225.4426818701,3339296.4072996583
waxes.replenish.alarming,City Mall - Al Shorouq,30.1777488628097,31.6001270027823,0,365220.0664068648,3339309.405586449
excuse.drumbeat.protester,Paradise Al Shorouq Compound,30.1526538385553,31.6597780161692,0,370931.1104049572,3336459.170531114
dignitary.makeovers.stump,Paradise Al Shorouq Compound,30.1526771632384,31.6599138300822,0,370944.2214087098,3336461.6017955244
universally.forum.dusters,May Fair Village - Al Shorouq,30.1328626932965,31.6012979256086,0,365271.7970859864,3334333.412681395
shampoos.draw.snail,May Fair Village - Al Shorouq,30.1328911067757,31.6015269795207,0,365293.90119507094,3334336.291213009
washed.delays.rich,Al Hegaz (Obour Police Station) - Obour,30.2355974430245,31.4711494709353,0,352886.78218443994,3345880.428128447
wells.match.renewals,Rawda Mosque - Obour,30.2420637,31.4814687,0,353889.4307390244,3346583.790998485
breathing.besotted.upward,Shabab Station - Misr Petroleum - Obour,30.2730466,31.4846255,0,354238.98208203056,3350013.625882968
duplicate.shovels.mute,Obour,30.2709,31.4881,0,354570.0606861153,3349771.261855075
spin.nametag.vitals,2nd District Entrance - Obour,30.249623892552,31.4686738924854,0,352669.47375583084,3347438.2098984425
event.caller.printouts,Ramses,30.0617707292468,31.2459189012115,0,330914.55411133985,3326926.8696744707
pleaser.noise.idea,Moneeb,29.9880104426077,31.2146186135405,0,327769.35148462397,3318798.312179703
glance.headstone.flexed,10th of Ramadan (Asher Men Ramadan) Station,30.1536587000841,31.410820380734,0,346954.190025197,3336878.5142236054
reclaimed.spirits.gathers,Al Mazallat Metro Station,30.10376,31.24544,0,330939.8416654684,3331581.4815316084
mule.achieving.subplot,Alf Masnaa,29.9753399909551,31.4801098919235,0,353365.2110664493,3317024.696374167
snoring.quietest.immune,Union Housing Al Nasr - Kattameya,29.9742297787579,31.407911616608,0,346397.128835647,3316996.1987565877
gateway.crouching.boil,Union Housing Al Nasr - Kattameya,29.9743194656269,31.407917688592,0,346397.85275911127,3317006.130549232
viewer.outdone.range,Golf Square - 5th Settlement,29.99897,31.40597,0,346247.91595410055,3319740.748201231
winning.with.lifetimes,Tolip Plaza,30.02536,31.46561,0,352040.3820298393,3322586.955925093
driving.snowy.centrally,Tolip Plaza - 5th Settlement,30.0256186138018,31.4656059488355,0,352040.3755064623,3322615.622945982
stickler.alcove.lorry,Waterway Compound,30.0413542136503,31.47512,0,352981.14833040244,3324347.313962178
storyline.shifts.gallons,Waterway Compound,30.0413524392049,31.4748078526811,0,352951.04695606773,3324347.5184672466
thin.baguette.cone,Future University in Egypt (FUE),30.0255342633667,31.4910867009423,0,354497.6162065856,3322573.6103597563
desk.digests.panels,Nissan - Kattameya,29.9934282170112,31.3842319861,0,344142.23714577395,3319155.9274619934
regress.riding.rural,Nissan - Kattameya,29.9935995693538,31.3841117161005,0,344130.9021106662,3319175.0820968477
global.cherry.evaporate,Green Hills Club,30.1634187342217,31.6342060089394,0,368482.480468764,3337681.4258235265
pretty.singing.relocated,Green Hills Club,30.1633132006254,31.6342550111459,0,368487.0594130255,3337669.673365087
plantings.goodbye.gathers,Waha Garage - 10th District - Nasr City,30.0403790174099,31.3779838202731,0,343613.16822220245,3324368.035423069
workflow.much.mixed,Free Zone - Nasr City,30.0350052378835,31.3471339057505,0,340629.7573590983,3323815.020900992
stove.moon.vessel,Free Zone - Nasr City,30.03515,31.34713,0,340629.61244492827,3323831.0705971867
incensed.slimming.prices,Ministry Of Higher Education,30.03796,31.34058,0,340002.4864853892,3324151.6498752357
enormous.trumped.cabbages,Doctors Tower - Nasr City,30.0553505082427,31.3521790229793,0,341148.7565585689,3326062.9093493675
wipes.outline.twinkling,Doctors Tower - Nasr City,30.0552245890147,31.3521967174855,0,341150.2614848659,3326048.928884315
presented.scooter.bottom,Rahma Mosque - Ahmed Zomor,30.0532635884062,31.3327246739569,0,339269.7059320727,3325858.79509664
rainwater.decanter.seashell,Rahma Mosque - Ahmed Zomor,30.0530512,31.3327475,0,339271.5636048918,3325835.2234653085
ribcage.skate.flown,Mobil Hassan Al Sherif - Nasr City,30.0516857382558,31.3570401132366,0,341611.5995154828,3325649.993255095
chemistry.manicured.rebounds,Mobil Hassan Al Sherif - Nasr City,30.0516977203299,31.3568111184718,0,341589.53947400465,3325651.638415165
triangle.connected.books,Al Shabab Square - 1st Settlement,30.05299,31.46214,0,351746.8876876534,3325653.6468341635
dined.informs.recruiter,Al Shabab Square - 1st Settlement,30.0533925,31.4607648,0,351614.8996626281,3325700.039000836
clogging.became.megawatt,Ahmed Galal Military Passage,30.1412584319428,31.4369424178487,0,349451.35014249256,3335469.402857022
pixel.embellish.mango,Ahmed Galal Military Passage,30.1412157363301,31.436792272721,0,349436.82201399165,3335464.86903995
kinds.enabling.consoles,North Cairo Electricity Co - Al Helmeya,30.1110993,31.3180691,0,337951.00866454525,3332289.6137048323
patching.again.sheets,North Cairo Electricity Co - Al Helmeya,30.1112903025226,31.3182161812151,0,337965.49335990986,3332310.5744784186
commended.guesswork.pigs,Matareya Square,30.11512,31.30646,0,336838.954730349,3332751.781013575
bookings.deposits.skill,Matareya Square,30.11534,31.30657,0,336849.91572487226,3332776.007317813
isolating.forge.variances,Matareya Educational Hospital,30.1181655702001,31.3040621423497,0,336612.9185841026,3333092.764806273
pounces.stapled.toned,Matareya Educational Hospital,30.1182402804455,31.304189786661,0,336625.34067950275,3333100.862547812
kicks.stowing.oaks,Misr Al Gadeeda Military Hospital,30.1134377706151,31.3326715163734,0,339361.89220047405,3332528.156351964
struts.butlers.regaining,Misr Al Gadeeda Military Hospital,30.11325,31.33296,0,339389.38608700363,3332506.9391518775
detained.scowls.dentistry,Al Amir Steps - Ring Road,30.1634187436789,31.3185503127933,0,338082.8443706406,3338087.7172981384
employer.mega.slicing,Al Amir Steps - Ring Road,30.1636133112595,31.3185580847213,0,338083.9109681462,3338109.271089261
populate.loom.sulked,Al Moassasa Steps - Ring Road,30.1669147615819,31.3716707466482,0,343204.3713911185,3338400.923293002
contained.response.collected,Al Moassasa Steps - Ring Road,30.166730415422,31.3716789521954,0,343204.86975639,3338380.480323452
incisions.displays.craftsman,Waha Hotel - Alexandria Desert Road,30.0134683303956,31.1020784362282,0,316957.7325387268,3321794.539604334
swatting.editor.tradition,Waha Hotel - Alexandria Desert Road,30.01350771816,31.1021698659542,0,316966.6243274536,3321798.7591200643
radiating.dictation.boggles,Al Waha Compound - Al Shorouq,30.1435713855777,31.6618643902866,0,371120.24615395145,3335450.2418159405
crafts.sculpting.cigar,Al Waha Compound - Al Shorouq,30.1435875763652,31.6620071587374,0,371134.018895177,3335451.874867832
planet.visitor.promising,Dar Misr Square - Al Shorouq,30.1644967474676,31.6403657989712,0,369077.1106685393,3337793.8076569415
defining.subsystem.weaned,Dar Misr Square - Al Shorouq,30.1643836515033,31.6404148952707,0,369081.68924940773,3337781.217247176
grand.delivers.inversely,MIU - Obour,30.1662666279531,31.4910966069065,0,354704.59379316156,3338170.819986316
slumped.flinches.regard,MIU - Obour,30.1662032944148,31.4923126400884,0,354821.60876981914,3338162.25120952
stylist.airstrip.invented,Kempinski Hotel - Ring Road,30.060691834471,31.4178892579194,0,347492.28977399203,3326565.4312413023
bitters.shelving.plugged,Kempinski Hotel - Ring Road,30.0609195410199,31.4174013049322,0,347445.59676856454,3326591.318985292
promises.twit.vampire,Kempinski Hotel - Ring Road,30.0609957242937,31.417239662881,0,347430.13018125354,3326599.978086508
accompany.bath.figs,Mobil Mostafa Kamel Axis - 1st Settlement,30.05896,31.4437,0,349978.01613194373,3326339.3464770224
plunger.ecologist.spelled,Mobil Mostafa Kamel Axis - 1st Settlement,30.0589935093637,31.4433759973868,0,349946.830085885,3326343.4854460713
domain.shots.sprays,Arkadia Mall,30.0698862189573,31.2268128598906,0,329086.4759208936,3327854.768716475
hotspot.overused.snacks,Nasser Institue For Research - Al Khalafawy,30.0970760954523,31.2381113120341,0,330222.14816926955,3330851.53803854
tapers.sinkhole.riddle,Nefertari International School,30.1542116445477,31.4434116621734,0,350094.11658727034,3336896.499523452
emerge.heartburn.teachers,Nefertari International School,30.1540170878465,31.4434748977149,0,350099.91284727945,3336874.853450798
overpaid.shaky.rehearsed,Al Hennawy Furniture - Airport Road,30.124462162636,31.3764140261391,0,343594.19780866534,3333689.267898515
filed.when.mills,Al Hennawy Furniture - Airport Road,30.124336749068,31.3765639706876,0,343608.4467165905,3333675.162504684
unafraid.commit.agent,Cottonil Factory - Gesr Al Suez,30.1305803290816,31.3721828677038,0,343196.21284052666,3334373.166964575
impeached.lunching.decreased,Om Hassan Restaurant - Abbas Al Akkad,30.0617886151909,31.3375049845767,0,339744.3427233371,3326796.9359663674
aware.mailboxes.importers,Banque Misr - Abbas Al Akkad,30.058451141413,31.3376453377331,0,339752.4965813662,3326426.8385983096
producing.garage.sketching,CAPMAS,30.0793968539859,31.3153587578708,0,337638.0181172781,3328779.7648419132
feathers.piglets.full,Sonesta Hotel - Salah Salem,30.07878,31.31856,0,337945.5852912924,3328706.852543274
paving.eyeliner.stag,Audi Bank - Salah Salem,30.0766997318762,31.309805577876,0,337098.31640635873,3328488.736613005
hurt.riverbed.crab,Panorama October,30.07416,31.30392,0,336526.8018265603,3328215.6532305325
spires.restrict.foot,Nasr Al Islam Mosque - Al Nozha Street,30.09062,31.34181,0,340205.74073798384,3329986.3683894114
superbly.hooked.thunder,Al Tawheed Wal Nour - Al Nozha Street - Heliopolis,30.090425663939,31.3414100386299,0,340166.87970488286,3329965.3891267087
funnels.caressing.shape,Al Orouba Tunnel,30.0858367629767,31.3230054267183,0,338385.5674129719,3329482.68068873
crows.crunchy.manifests,Koleyet Al Banat Metro Station,30.083957418627,31.3285372472876,0,338915.7061068765,3329266.5744986697
touched.clef.nooks,Girls' College - Ain Shams University,30.08103,31.32705,0,338767.60487994994,3328944.2172145685
zooms.mini.weeps,Girls' College - Ain Shams University,30.0809380127658,31.3273009504288,0,338791.6447203001,3328933.6678987383
monk.covenants.jetting,Al Kersh Cars - Heliopolis,30.0842083389234,31.3256749765217,0,338640.227953063,3329298.423771316
replaying.invested.securing,Al Nahyan Hospital - Sheikh Zayed,30.05126,31.28842,0,334994.65103125095,3325699.827940474
relatives.snaps.headline,Al Nahyan Hospital - Sheikh Zayed,30.0514094199542,31.2882949489565,0,334982.8414835931,3325716.569154927
repaying.folds.shape,Magra Al Oyoun - Salah Salem,30.01822,31.25174,0,331402.0151151077,3322091.34262849
president.smokers.enacted,Magra Al Oyoun - Salah Salem,30.0184291836369,31.2517431077895,0,331402.6688927521,3322114.522787249
cassettes.hoping.tortoises,Public Taxes Mission - Nasr City,30.05938,31.34543,0,340504.5161570668,3326518.9015751053
partner.soils.spearing,Public Taxes Mission - Nasr City,30.0594054408071,31.3456206720723,0,340522.93971767253,3326521.45527625
jelly.amps.elbowing,Al Wafaa Wal Amal City,30.0382488405121,31.3552284483809,0,341415.5126510203,3324163.26815007
dormant.condiment.norms,Nasr City Towers,30.0316004881321,31.3545988110165,0,341344.2019186144,3323427.293123793
outright.daunted.coats,Nasr City Towers,30.0316200185995,31.3544244465111,0,341327.4178329966,3323429.6994744297
dislodge.tearfully.postcard,Nour Al Islam Mosque Steps - Ring Road,29.9927279315731,31.2466387298875,0,330866.7316603205,3319273.4706171984
caressing.insiders.clings,Al Safa Wal Marwa Mosque Steps - Ring Road,29.9925169981355,31.2405775557132,0,330281.6053966988,3319259.0557935326
press.lifeboats.cooks,Ezbet Kheirallah Steps 1 - Ring Road,29.9926689299688,31.2437159722126,0,330584.6510239091,3319271.2498051873
sprinkler.tablets.plotting,Ezbet Kheirallah Steps 1 - Ring Road,29.9928464994181,31.2437159278414,0,330584.94840934395,3319290.930641342
shrugging.learns.solo,Maadi Corniche Exit - Ring Road,29.98959,31.22779,0,329042.87005353265,3318953.655883176
zaps.debt.sideburns,Maadi Corniche Exit - Ring Road,29.9897197954555,31.2275803128313,0,329022.8617353006,3318968.3546171947
yachting.crew.cashew,Misr Al Wosta Electricity Company - Al Bahr Al Aazam,29.9941238788481,31.2153587259208,0,327851.3128894564,3319474.782852951
keener.imperious.increased,The Platform Maadi,29.9743575079579,31.2347684837335,0,329690.15917865094,3317254.980698617
system.tumblers.slot,The Platform Maadi,29.97439,31.23488,0,329700.97545102274,3317258.4162431248
youthful.chess.bound,Ezbet Kheirallah Steps 3 - Ring Road,29.9897691494896,31.2606970102088,0,332218.0588504373,3318924.866383966
catchers.losses.school,Ezbet Kheirallah Steps 3 - Ring Road,29.9903194609636,31.2578877343873,0,331947.9471499141,3318989.976705554
glue.crossword.extremely,Tora Steps - Autostrad,29.9515761163898,31.28715777591,0,334707.74836549175,3314653.379290094
asserts.sings.shame,Tora Steps - Autostrad,29.95158,31.28733,0,334724.37721595424,3314653.5615595332
squirted.flaked.shakes,Al Dawagen - Maadi,29.87965,31.28931,0,334796.73485544435,3306678.5870392406
cookers.dusts.attitudes,Icon For Construction And Development,29.8938085935879,31.315549510958,0,337354.08169037895,3308210.3722625305
tanks.beats.deranged,Icon For Construction And Development,29.8937106072914,31.3156773616251,0,337366.26924559276,3308199.3314290484
fights.inkjet.candy,Wax Museum - Helwan,29.85955,31.32625,0,338332.17390745087,3304398.3941615536
fortunate.coupler.novels,Wax Museum - Helwan,29.86002,31.32648,0,338355.150584584,3304450.1609192253
saddens.conveying.surveyed,Al Maasara For Engineering Industries,29.9057537008225,31.2883644452302,0,334748.49440210726,3309573.0550240087
grafted.surprise.unfit,Cairo Economic Court - Ring Road,29.9879881423346,31.3026608147143,0,336263.77967331215,3318666.76325232
oaks.amplifier.blatantly,Masaken Al Zobbat - 10th District - Nasr City,30.0384748572478,31.3947330898742,0,345225.3032744465,3324134.2190603004
learning.gears.overjoyed,Triumph Hotel,30.0866522191394,31.3059710679515,0,336745.0427005866,3329597.2804868966
stumble.curl.bends,Armed Forces College Of Medicine,30.0868361923991,31.3036469441814,0,336521.3349477657,3329620.994480208
tangling.rejoins.cutlets,Manshiyat Al Bakry General Hospital,30.09249,31.30709,0,336862.47827846557,3330242.7057362143
uppermost.knots.likes,Al Tawheed Wal Nour - Al Waili,30.0945,31.28897,0,335119.41999430256,3330491.5014821272
transfers.blurts.talkative,Al Tawheed Mosque - Al Zaytoun,30.1001796026141,31.2906145229422,0,335287.336049128,3331118.6241447097
hospitals.shaves.material,North Cairo Electric Station,30.1061477012643,31.2697170596887,0,333283.4195553943,3331810.425843882
jumpy.slyly.petty,Magd Al Islam Hospital,30.10284,31.25568,0,331925.10964389786,3331464.3952301503
buggy.strategy.vocab,Faculty of Agriculture - Ain Shams University,30.1119740125061,31.2481580076426,0,331215.74324039527,3332487.8672242807
factory.drama.trappings,Faculty of Agriculture - Ain Shams University,30.1118987319787,31.2483255001159,0,331231.75509204203,3332479.275796764
list.limiting.gossiped,Shubra Al Kheima Power Plant,30.11446,31.24194,0,330620.8076971291,3332772.614685023
richer.treatment.vowed,Oriental Weavers - Shubra Al Kheima,30.1220996282706,31.2502629738349,0,331435.783924388,3333607.038641603
joined.walks.verb,Social Insurance Bureau - Shubra Al Kheima,30.1361329200903,31.2706348787329,0,333422.2215508758,3335132.5092806173
revise.gets.vandalism,Shubra Al Kheima East District Presidency,30.1350787754198,31.2727999096184,0,333629.0267792755,3335012.512939325
gives.blackmail.buyers,Experimental School - Bahteem,30.14131,31.27523,0,333873.5801076908,3335699.6122411075
fells.handbags.vanilla,Bahteem Specialized Hospital For Surgery,30.1447418907865,31.2778581284144,0,334132.49724147643,3336076.1624535616
swordfish.spout.grief,Taawon Gas Station - Al Mataryaa,30.12327,31.30134,0,336359.04779598385,3333662.411679596
disengage.jams.shampoo,Othman Steps - Ring Road,30.16295,31.30988,0,337247.0357733859,3338048.1128354673
uppermost.tent.excellent,Othman Pedestrian Bridge - Ring Road,30.1633065004796,31.3127002129006,0,337519.2369739071,3338083.601873755
bumping.friend.towels,Ezbet Al Baydaa Steps - Ring Road,30.1631708743298,31.3270288399219,0,338899.0068506254,3338048.2307787663
instilled.agreement.hips,Mazallat,30.1049533071057,31.2467244463084,0,331065.6541344448,3331711.841594377
invoices.provider.mammals,Al Sheikh Awad Mosque - Qalyoub,30.18129,31.20763,0,327431.11399821885,3340231.306815681
alongside.vibes.cabbies,Qalyub District Court,30.1809622728963,31.2170006797622,0,328332.89743812697,3340180.8233765285
protects.idealist.supporter,Mostorad Pedestrian Bridge,30.1319838152921,31.2838277648663,0,334686.27443852666,3334653.450233182
survive.basic.crafts,Abboud,30.1041469384212,31.2537450364843,0,331740.85135244404,3331612.1003477685
aura.affirming.flotation,Abboud,30.1049132276957,31.2556700046854,0,331927.6563237493,3331694.19729527
cook.miles.skid,Abboud,30.1047824955076,31.2557736417513,0,331937.4223440695,3331679.554964624
swimsuits.sitting.surreal,Mit Nama Steps - Cairo Alexandria Agriculture Road,30.1429520955944,31.2309620524837,0,329611.9338951749,3335946.9251533397
handy.milder.ballooned,Ezbet Anwar Steps - Ring Road,30.1501901585423,31.2650806341693,0,332910.8362485999,3336698.679736196
positives.gobblers.romantics,Mostorod Station,30.1312593783208,31.2893180447731,0,335214.01150889555,3334565.2143552094
toddler.postings.scorecard,Al Rahma Mosque - Airport Road,30.1210145016237,31.3723669829217,0,343198.8303452763,3333312.708646575
kick.amber.witty,Al Rahma Mosque - Airport Road,30.1213188653217,31.3721511581608,0,343178.516743224,3333346.7385825347
easily.rush.look,The Continental School - Obour,30.1951959342096,31.4610121259672,0,351850.6597134074,3341415.818878099
concluded.nipping.audio,The Continental School - Obour,30.1950514987262,31.4608906931267,0,351838.7523593033,3341399.968889084
image.windmills.infants,Khadija Mosque - Obour,30.2357210393768,31.4635751129367,0,352158.0401743063,3345903.9475081586
warthog.spearing.springing,Khadija Mosque - Obour,30.2355128459511,31.4628213054625,0,352085.1848601224,3345881.8530906797
spinning.incursion.decoding,Real Estate Registration Mission - Shubra,30.0741894424865,31.2479477675846,0,331131.2530985627,3328300.301758311
irritable.amaze.valued,The Good Shepherd Hospital,30.0767369186082,31.2451972932818,0,330870.4465273372,3328586.7198365065
behalf.impaled.fortress,Al Safwa Hospital - Shubra,30.0936939655045,31.2453471839076,0,330913.75711085764,3330465.9421172324
breezy.committee.hires,Al Kholafaa Al Rashdeen Mosque - Nasr City,30.03719,31.3334886117767,0,339317.41133841244,3324076.2470691064
villager.vies.haggle,Bavaria Egypt- Gesr Al Suez,30.1328991064379,31.3786022627451,0,343818.31247254007,3334621.3579081865
judges.respond.streak,Masaken Zobbat Almaza,30.08235,31.37905,0,343781.9180942825,3329018.280911749
pesky.starting.clinic,Conrad Hotel,30.06518,31.22723,0,329118.6008728635,3327332.5272308853
inviting.loaf.workbench,Vodafone - Imbaba,30.0720191723675,31.209401091418,0,327411.62521269085,3328117.3427658873
strength.rescue.political,Al Aalam Specialized Hospital,30.0662353730244,31.1917798162439,0,325702.76219247415,3327503.0257610385
piano.threading.limp,Al Tawheed Wal Nour - Al Sayeda Zeinab,30.0359296375055,31.2479310986418,0,331064.68154577346,3324059.7993169953
ratty.spin.handbook,Al Tawheed Wal Nour - Al Sayeda Zeinab,30.0358553905608,31.2480007988895,0,331071.27713748673,3324051.4672628073
village.towers.mingles,Sakkara Steps - Ring Road,29.9740124923076,31.1722634495104,0,323658.038741953,3317311.256227781
nicknames.ideal.treatable,Egypt Air Steps - Ring Road,29.98265,31.17847,0,324272.1683183954,3318259.0706026335
vaulting.speech.showrooms,Sakkara Steps - Ring Road,29.9739038142105,31.17251602902,0,323682.2200370199,3317298.8222157364
grumbles.postings.employ,Egypt Air Steps - Ring Road,29.982517936987,31.1786210250318,0,324286.5079681997,3318244.201674776
universally.care.landscape,Mankaraa Gate - Hadayek Al Ahram,29.95373,31.10399,0,317032.5834801015,3315170.182754904
hill.cackling.mocking,Kafr Tohormos Steps - Ring Road,30.01822,31.16651,0,323181.26030336914,3322219.932469051
stuffing.flocking.then,Kafr Tohormos Steps - Ring Road,30.0182569562567,31.166327086877,0,323163.6830388085,3322224.311145199
saving.craftsmen.fights,Saft Al Laban Entrance North - Ring Road,30.0338810775342,31.1653410416164,0,323096.3313587137,3323957.5673245494
unusable.plank.premises,Saft Al Laban Steps - Ring Road,30.0365756094994,31.1681377233328,0,323370.8235754309,3324251.900798119
measures.alternate.slower,Holding Co. For Water & Wastewater (HCWW),30.0800751130793,31.2307372932871,0,329482.28474308073,3328978.2015498867
suitable.cheeses.charts,Rod Al Farag Youth Center,30.0753306629457,31.2282851445964,0,329237.76217883173,3328456.0078419545
backyards.explain.aspect,Civil Registry - Imbaba,30.0794918977007,31.2236397506976,0,328797.12449754565,3328924.173605277
slim.measuring.weeded,Civil Registry - Imbaba,30.0796012737294,31.2236478690952,0,328798.09549771866,3328936.284258103
toothpick.ultra.covers,Manshiyat Al Bakri Steps - Ring Road,30.0112127010455,31.1457094539658,0,321162.3617557595,3321475.5733043
extensive.tennis.terribly,Manshiyat Al Bakri Steps - Ring Road,30.0110514104466,31.145728315234,0,321163.8916781015,3321457.666796053
credited.fortunes.studs,Remaya Exit - Ring Road,30.00008,31.1217146621622,0,318827.5255914586,3320279.3678325326
spoiler.lollipop.itself,Alexandria Desert Road Exit - Ring Road,29.9986878153446,31.1168338881665,0,318354.1221411491,3320132.791426312
kindest.stammer.bonkers,Gladios Garden Compound,30.0095959910228,31.1045210259044,0,317186.2431446893,3321361.431183975
abstracts.refrain.straws,Gladios Garden Compound,30.0096204105741,31.1046065221824,0,317194.53533922625,3321364.001308968
prove.crouching.hopes,Hazem Hassan Co. - Alexandria Desert Road,30.02179,31.0721,0,314081.4935554861,3322765.224168183
fired.idealist.tapers,Hazem Hassan Co. - Alexandria Desert Road,30.0220047645522,31.0721314126866,0,314084.92433798773,3322788.9776492375
unrated.tunnel.starlight,Dar Al Mona - Alexandria Desert Road,30.02459,31.08537,0,315366.6275856723,3323054.093029378
aliens.december.elevates,Dar Al Mona - Alexandria Desert Road,30.0245060304829,31.0854168597397,0,315370.99157654634,3323044.7102792836
vast.resorting.candidate,Mansour Chevrolet Sales Center - Alexandria Desert Road,30.0255040758309,31.0921202370129,0,316019.38265837217,3323144.537483076
things.marriage.procures,Mansour Chevrolet Sales Center - Alexandria Desert Road,30.0254275248385,31.092132160705,0,316020.39126867603,3323136.0334454724
saucepan.crabmeat.races,National Security - Alexandria Desert Road,30.041291091249,31.0559254188973,0,312558.1054939127,3324953.1238746466
croaking.used.campus,National Security - Alexandria Desert Road,30.0414071816446,31.0563332004836,0,312597.6487742931,3324965.3232564935
increment.piglets.hits,Galleria 40,30.0154013867911,31.0015701890266,0,307266.17303615913,3322173.7656055256
urge.trades.nudge,Galleria 40,30.015267587562,31.0016649840496,0,307275.0583293794,3322158.7753880303
evoke.sake.secures,Al Safwa Mall,30.0155906428985,31.0026135366925,0,307367.1827167695,3322192.9869142533
motoring.blanket.sues,Al Safwa Mall,30.0154708529482,31.0026893129432,0,307374.2606196038,3322179.5816084165
arrived.clashing.sleeper,Zaker Hussein - Al Tayaran,30.04361,31.32903,0,338897.8487087963,3324794.061522459
lads.constrain.adopts,Tabarak Children's Hospital - Nasr City,30.0464001458202,31.3284125887326,0,338842.83256228594,3325104.170188271
bakers.rooms.wobbling,Tabarak Children's Hospital - Nasr City,30.0465943232737,31.3285684586626,0,338858.17650912027,3325125.4717735806
clerk.bells.shocked,Al Wehda Square,29.9836482251331,31.4184886392954,0,347432.11993365135,3318025.910908298
harsh.mimics.jaundice,Ezbet Al Mofti Steps - Ring Road,30.0884003974564,31.1953874557033,0,326089.3581512991,3329954.234177348
into.alpha.postcard,Moneeb,29.9827121434437,31.2116984701552,0,327478.4442059461,3318215.467951999
axed.trout.upwardly,Bab Al Shaaria Square,30.0547714072504,31.2573830446295,0,332007.9952623595,3326134.201117797
warns.nuns.polka,Al Shaheed Square - Obour,30.2583341156785,31.4696709388142,0,352778.4061420616,3348402.2897131755
noises.caveman.generally,EPx Logistics For Transportation And Warehousing - Obour,30.2606480679942,31.4723665653107,0,353041.20935283415,3348655.2613178296
radiating.rummage.scars,Bisco Misr - Al Zaytoun,30.1043665869668,31.2961279492387,0,335825.5999025239,3331574.746205322
movements.gilding.vintages,Wadi Degla Sporting Club - Heliopolis,30.0950495872992,31.3828367076289,0,344166.83044311346,3330420.6267739655
birdcage.assembles.forms,Agouza Police Hospital,30.0523077458108,31.2167336947816,0,328084.4252742442,3325921.5548785827
darting.kiosk.orchids,Agouza Police Hospital,30.05233860969,31.2168992374064,0,328100.4403095953,3325924.7268479317
pumpkin.switched.norms,Tuktuk Stop - 15th of May Bridge - Shubra Al Kheima,30.12162,31.25039,0,331447.2082269237,3333553.690940772
twinkling.readers.lion,Tuktuk Stop - 15th of May Bridge - Shubra Al Kheima,30.1216023811975,31.250539323347,0,331461.56594578037,3333551.517602482
veto.helper.quilt,Al Nasr Sporting Club - Heliopolis,30.1036953771202,31.3280858148992,0,338904.2114636373,3331454.8344212016
quintet.scatters.blur,Obour City Authority,30.2390443670314,31.4584062546207,0,351665.6009257195,3346279.0085244854
cleanser.luring.fresh,Al Saff Bus Station,29.8635658519731,31.323288356292,0,338052.5537290394,3304847.6365993195
craftsman.lectures.heartburn,t,29.9623248402667,31.0415793990768,0,311024.9809784584,3316224.0426563984
loudly.running.lessening,Gas - 5th Settlement,30.0148483,31.4161483,0,347254.1243386005,3321486.9149455135
cowboys.region.lordship,Haram Mashaal,29.98763,31.14381,0,320936.7819479341,3318864.6968716243
classed.whisker.tune,Adidas Steps - Ring Road,29.9839930874448,31.3217307591603,0,338097.1715660958,3318196.886620083
paddocks.highlight.partners,Qalyub Exit - Ring Road,30.1491382026027,31.22851294951,0,329386.6563852072,3336636.23639093
card.makeovers.inefficient,Ring Road Entrance - Cairo Alexandria Agriculture Road,30.1490495257017,31.2253354597504,0,329080.4280319844,3336631.166474001
jammy.general.duties,Ring Road Entrance - Cairo Alexandria Agriculture Road,30.1494179812983,31.2334668936066,0,329864.3306527283,3336659.84393836
insist.shifters.equipping,Cairo Alexandria Agriculture Road Exit - Ring Road,30.1495622517855,31.2334458930026,0,329862.55545787554,3336675.865770076
paddle.coherent.grinders,Arab Contractors Sporting Club - Nasr Road,30.0556468723502,31.2946287187796,0,335600.5429834994,3326177.0991886365
introduce.riskiest.scary,Al Kahraba Street - Nasr City,30.050222122812,31.3892345276698,0,344713.40994981484,3325443.6295184297
