id,Feature_ID,Stop_Name,Total_Daily_Alighting,board_daily_int_cta_evening,board_daily_int_cta_morning,board_daily_int_p_o_14_evening,board_daily_int_p_o_14_morning,board_daily_int_cta_m_evening,board_daily_int_cta_m_morning,board_daily_int_coop_evening,board_daily_int_coop_morning,board_daily_int_p_b_8_morning,board_daily_int_p_b_8_evening,board_alight_daily_int_cta_evening,board_alight_daily_int_cta_morning,board_alight_daily_int_p_o_14_evening,board_alight_daily_int_p_o_14_morning,board_alight_daily_int_cta_m_evening,board_alight_daily_int_cta_m_morning,board_alight_daily_int_coop_evening,board_alight_daily_int_coop_morning,board_alight_daily_int_p_b_8_morning,board_alight_daily_int_p_b_8_evening,daily_services_period_cta_evening,daily_services_period_cta_morning,daily_services_period_p_o_14_evening,daily_services_period_p_o_14_morning,daily_services_period_cta_m_evening,daily_services_period_cta_m_morning,daily_services_period_coop_evening,daily_services_period_coop_morning,daily_services_period_p_b_8_morning,daily_services_period_p_b_8_evening,routes_cta_evening,routes_cta_morning,routes_p_o_14_evening,routes_p_o_14_morning,routes_cta_m_evening,routes_cta_m_morning,routes_coop_evening,routes_coop_morning,routes_p_b_8_morning,routes_p_b_8_evening,daily_services_morning_all,daily_services_evening_all,daily_services_all,Morning_Formal_BA,Morning_Informal_BA,Morning_All_BA,Daily_Formal_BA,Daily_Informal_BA,Daily_All_BA,geometry,Total_Morning_Boarding,Total_Evening_Boarding,Total_Routes_At_Stop
cairo_maptis_daily_boarding__alighting__by_agency.1056,1056,Qalyub Exit (Cairo Alexandria Agriculture Rd.),3294.0,248.0,186.0,168.0,0.0,0.0,0.0,608.0,193.0,0.0,0.0,464.0,729.0,756.0,527.0,0.0,0.0,852.0,1369.0,0.0,0.0,496.0,620.0,1584.0,1768.0,0.0,0.0,336.0,808.0,0.0,0.0,7,7,7,7,0,0,2,2,0,0,3196.0,2416.0,5612.0,729.0,1896.0,2625.0,1193.0,3504.0,4697.0,POINT (329548.4609356418 3336374.6775624906),379.0,1024.0,32
cairo_maptis_daily_boarding__alighting__by_agency.1057,1057,Qalyub Specialized Hospital,382.0,176.0,257.0,0.0,0.0,0.0,0.0,608.0,386.0,0.0,0.0,256.0,366.0,0.0,0.0,0.0,0.0,608.0,579.0,0.0,0.0,256.0,348.0,0.0,0.0,0.0,0.0,304.0,772.0,0.0,0.0,3,3,0,0,0,0,1,1,0,0,1120.0,560.0,1680.0,366.0,579.0,945.0,622.0,1187.0,1809.0,POINT (328787.1478582999 3340157.620453255),643.0,784.0,8
cairo_maptis_daily_boarding__alighting__by_agency.1058,1058,Qalyub Steps (Ring Rd.),1076.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,39.0,384.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,180.0,1360.0,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,5,5,0,0,0,0,0,0,1432.0,1520.0,2952.0,39.0,621.0,660.0,95.0,1005.0,1100.0,POINT (329565.5061674843 3336651.348309522),0.0,24.0,14
cairo_maptis_daily_boarding__alighting__by_agency.1059,1059,Qasr Oraby Furniture (Gamal Abdel Nasser),1355.0,8.0,27.0,0.0,129.0,24.0,0.0,0.0,0.0,0.0,0.0,60.0,89.0,180.0,277.0,24.0,23.0,384.0,506.0,0.0,0.0,176.0,176.0,960.0,1000.0,144.0,184.0,128.0,92.0,0.0,0.0,2,2,3,3,1,1,1,1,0,0,1452.0,1408.0,2860.0,112.0,783.0,895.0,196.0,1347.0,1543.0,POINT (345681.7532267927 3335538.607601691),156.0,32.0,14
cairo_maptis_daily_boarding__alighting__by_agency.1060,1060,Qatar Ahly Bank (Al Tayaran St.),3033.0,144.0,14.0,80.0,0.0,1156.0,1328.0,0.0,0.0,0.0,0.0,152.0,69.0,640.0,280.0,1588.0,3026.0,0.0,0.0,0.0,0.0,288.0,292.0,912.0,1296.0,2400.0,3744.0,0.0,0.0,0.0,0.0,3,3,2,2,13,13,0,0,0,0,5332.0,3600.0,8932.0,3095.0,280.0,3375.0,4835.0,920.0,5755.0,POINT (338593.600642315 3326879.873444978),1342.0,1380.0,36
cairo_maptis_daily_boarding__alighting__by_agency.1061,1061,Qattameya,465.0,240.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,36.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,108.0,32.0,140.0,495.0,0.0,495.0,831.0,0.0,831.0,,126.0,240.0,3
cairo_maptis_daily_boarding__alighting__by_agency.1062,1062,Qawmeya Arabeya,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,396.0,352.0,748.0,0.0,891.0,891.0,0.0,1595.0,1595.0,POINT (326990.4577043464 3330620.5162146385),0.0,0.0,2
cairo_maptis_daily_boarding__alighting__by_agency.1063,1063,Qawmeya Steps (Ring Rd.),220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,28.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,112.0,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,0,0,0,0,0,0,0,112.0,1344.0,1456.0,28.0,0.0,28.0,88.0,132.0,220.0,POINT (326511.45907596604 3330827.0684534735),0.0,0.0,8
cairo_maptis_daily_boarding__alighting__by_agency.1064,1064,Qism El Marg,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.0,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,1472.0,0,0,0,0,0,0,0,0,2,2,1224.0,1472.0,2696.0,0.0,1752.0,1752.0,0.0,2972.0,2972.0,POINT (340234.79432395415 3336522.6141391196),870.0,616.0,4
cairo_maptis_daily_boarding__alighting__by_agency.1065,1065,Rabaah Al Adaweya Mosque,2189.870892438247,112.0,22.0,307.85447312452,1147.0411844054527,804.0,498.0,0.0,0.0,0.0,0.0,112.0,44.0,557.8611132929423,3060.261799283035,1196.0,1056.0,0.0,0.0,0.0,0.0,432.0,568.0,4976.0,7600.0,4368.0,5276.0,0.0,0.0,0.0,0.0,6,6,11,11,25,25,0,0,0,0,13444.0,9776.0,23220.0,1100.0,3060.261799283035,5115.990637355599,2408.0,1364.3421816321857,4134.228039147461,POINT (338596.00307550456 3327450.9387927274),1667.0411844054527,1223.85447312452,84
cairo_maptis_daily_boarding__alighting__by_agency.1066,1066,Rabaah Al Adaweya Mosque (Nasr City),1744.0,4.0,39.0,516.0,0.0,192.0,748.0,0.0,0.0,0.0,0.0,68.0,99.0,676.0,442.0,516.0,1442.0,0.0,0.0,0.0,0.0,288.0,460.0,2208.0,4928.0,2576.0,3016.0,0.0,0.0,0.0,0.0,6,6,8,8,24,24,0,0,0,0,8404.0,5072.0,13476.0,1541.0,442.0,1983.0,2125.0,1118.0,3243.0,,787.0,712.0,76
cairo_maptis_daily_boarding__alighting__by_agency.1067,1067,Radisson Hotel (Sheraton),1227.0,48.0,0.0,0.0,0.0,564.0,523.0,0.0,0.0,0.0,0.0,96.0,27.0,0.0,0.0,1176.0,1063.0,0.0,0.0,0.0,0.0,128.0,216.0,0.0,0.0,1632.0,2052.0,0.0,0.0,0.0,0.0,1,1,0,0,9,9,0,0,0,0,2268.0,1760.0,4028.0,1090.0,0.0,1090.0,2362.0,0.0,2362.0,POINT (343450.96330602374 3331755.4066453786),523.0,612.0,20
cairo_maptis_daily_boarding__alighting__by_agency.1068,1068,Radobis Cinema (Haram St.),59.0,252.0,116.0,0.0,209.0,60.0,62.0,0.0,0.0,0.0,0.0,264.0,139.0,0.0,209.0,84.0,62.0,0.0,0.0,0.0,0.0,272.0,316.0,0.0,1296.0,224.0,336.0,0.0,0.0,0.0,0.0,4,4,0,2,3,3,0,0,0,0,1948.0,496.0,2444.0,201.0,209.0,410.0,549.0,209.0,758.0,POINT (325869.3762175835 3320905.3619319964),387.0,312.0,16
cairo_maptis_daily_boarding__alighting__by_agency.1069,1069,Ragab Sons (Al Gazaer St.),1120.0,80.0,26.0,740.0,86.0,48.0,0.0,0.0,0.0,0.0,0.0,80.0,42.0,1428.0,394.0,48.0,108.0,0.0,0.0,0.0,0.0,128.0,176.0,1792.0,2528.0,144.0,216.0,0.0,0.0,0.0,0.0,1,2,2,2,1,1,0,0,0,0,2920.0,2064.0,4984.0,150.0,394.0,544.0,278.0,1822.0,2100.0,POINT (333658.46096267924 3317324.1419861065),112.0,868.0,9
cairo_maptis_daily_boarding__alighting__by_agency.1070,1070,Ragab Sons (Al Magzar Mariouteya),5730.0,0.0,0.0,72.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3792.0,4708.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,7,0,0,0,0,0,0,4708.0,3792.0,8500.0,0.0,2966.0,2966.0,0.0,5966.0,5966.0,POINT (322750.45401264494 3317717.6125668692),164.0,72.0,14
cairo_maptis_daily_boarding__alighting__by_agency.1071,1071,Ragab Sons (Al Shabab St. Obour),86.0,16.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,65.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,104.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,448.0,128.0,576.0,65.0,86.0,151.0,81.0,86.0,167.0,POINT (353512.04866218206 3349167.7870989745),65.0,16.0,3
cairo_maptis_daily_boarding__alighting__by_agency.1072,1072,Ragab Sons (Mahdy Arafa),3104.0,96.0,161.0,244.0,328.0,0.0,0.0,0.0,0.0,808.0,20.0,236.0,267.0,1708.0,984.0,512.0,222.0,0.0,0.0,808.0,24.0,816.0,1016.0,2352.0,2616.0,1168.0,1696.0,0.0,0.0,404.0,16.0,9,9,2,2,7,7,0,0,1,1,5732.0,4352.0,10084.0,489.0,1792.0,2281.0,1237.0,3524.0,4761.0,,1297.0,360.0,38
cairo_maptis_daily_boarding__alighting__by_agency.1073,1073,Ragab Sons 7th District (6th of October),84.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,368.0,352.0,720.0,46.0,0.0,46.0,130.0,0.0,130.0,POINT (300851.4657916351 3318171.4511829196),46.0,0.0,4
cairo_maptis_daily_boarding__alighting__by_agency.1074,1074,Ragab Sons Al Mehwar Al Markazi (6th of October),100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,2,0,0,0,0,0,0,0,0,1,0.0,624.0,624.0,0.0,0.0,0.0,32.0,136.0,168.0,POINT (300861.12420167105 3316916.9523144923),0.0,68.0,3
cairo_maptis_daily_boarding__alighting__by_agency.1075,1075,Ramses,24243.0,3800.0,5534.0,15212.0,9785.0,2856.0,5412.0,0.0,0.0,0.0,0.0,5596.0,7613.0,22568.0,16304.0,5756.0,9005.0,0.0,0.0,0.0,0.0,3360.0,4120.0,8768.0,7084.0,4320.0,5520.0,0.0,0.0,0.0,0.0,44,44,11,11,30,30,0,0,0,0,16724.0,16448.0,33172.0,16618.0,16304.0,32922.0,27970.0,38872.0,66842.0,POINT (330882.25942977454 3326885.0727484585),20731.0,21868.0,170
cairo_maptis_daily_boarding__alighting__by_agency.1076,1076,Ramses Extension - Southside,587.0,160.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,1564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0,0,0,0,0,0,0,0,1564.0,1152.0,2716.0,533.0,0.0,533.0,809.0,0.0,809.0,,62.0,160.0,36
cairo_maptis_daily_boarding__alighting__by_agency.1077,1077,Ramses Extension (North of Nasr Rd.),453.0,60.0,0.0,0.0,0.0,56.0,80.0,0.0,0.0,0.0,0.0,136.0,89.0,96.0,0.0,248.0,80.0,0.0,0.0,0.0,0.0,976.0,1308.0,1872.0,0.0,992.0,1200.0,0.0,0.0,0.0,0.0,14,14,9,0,11,11,0,0,0,0,2508.0,3840.0,6348.0,169.0,0.0,169.0,553.0,96.0,649.0,POINT (335977.0337313586 3327061.9961205046),80.0,116.0,59
cairo_maptis_daily_boarding__alighting__by_agency.1078,1078,Ramses Extension (South of Nasr Rd.),225.0,72.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,168.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,884.0,0.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,0,3,0,0,0,0,0,0,2012.0,688.0,2700.0,168.0,87.0,255.0,312.0,87.0,399.0,POINT (336876.0371465677 3325579.1286764187),102.0,72.0,21
cairo_maptis_daily_boarding__alighting__by_agency.1079,1079,Ramses Extension Northside,448.0,60.0,337.0,36.0,194.0,92.0,235.0,0.0,0.0,0.0,0.0,200.0,394.0,36.0,291.0,112.0,369.0,0.0,0.0,0.0,0.0,688.0,884.0,1520.0,2016.0,1008.0,1196.0,0.0,0.0,0.0,0.0,11,11,6,6,11,11,0,0,0,0,4096.0,3216.0,7312.0,763.0,291.0,1054.0,1075.0,327.0,1402.0,,766.0,188.0,56
cairo_maptis_daily_boarding__alighting__by_agency.1080,1080,Ramses Language Schools (Khaloussi),2271.0,420.0,368.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1016.0,962.0,0.0,0.0,640.0,465.0,0.0,0.0,0.0,0.0,1856.0,2452.0,0.0,0.0,592.0,792.0,0.0,0.0,0.0,0.0,30,30,0,0,7,7,0,0,0,0,3244.0,2448.0,5692.0,1427.0,0.0,1427.0,3083.0,0.0,3083.0,POINT (331339.4113445989 3328751.2825249922),368.0,444.0,74
cairo_maptis_daily_boarding__alighting__by_agency.1081,1081,Ramses Railway Station,33677.0,1912.0,2348.0,7188.0,5746.0,2732.0,3730.0,0.0,0.0,0.0,0.0,5312.0,6467.0,13848.0,17073.0,6312.0,8321.0,0.0,0.0,0.0,0.0,3104.0,4052.0,4560.0,6372.0,5168.0,6624.0,0.0,0.0,0.0,0.0,23,23,8,8,29,29,0,0,0,0,17048.0,12832.0,29880.0,14788.0,17073.0,31861.0,26412.0,30921.0,57333.0,POINT (331128.8458357315 3326934.733770479),11824.0,11832.0,120
cairo_maptis_daily_boarding__alighting__by_agency.1082,1082,Raslan (6th of October),153.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,352.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,2,2,0,0,0,0,0,0,1,0,708.0,352.0,1060.0,28.0,93.0,121.0,92.0,93.0,185.0,POINT (298730.79277718166 3315389.4060839876),0.0,32.0,5
cairo_maptis_daily_boarding__alighting__by_agency.1083,1083,Real Estate Registration Mission (Shobra),1285.0,448.0,685.0,0.0,0.0,60.0,70.0,0.0,0.0,0.0,0.0,908.0,1214.0,0.0,0.0,176.0,250.0,0.0,0.0,0.0,0.0,1616.0,2204.0,0.0,0.0,304.0,468.0,0.0,0.0,0.0,0.0,25,25,0,0,4,4,0,0,0,0,2672.0,1920.0,4592.0,1464.0,0.0,1464.0,2548.0,0.0,2548.0,POINT (331131.15052061644 3328300.3252273123),755.0,508.0,58
cairo_maptis_daily_boarding__alighting__by_agency.1084,1084,Real Estate Registration Office (Shobra),461.0,24.0,70.0,0.0,0.0,24.0,140.0,0.0,0.0,0.0,0.0,60.0,153.0,0.0,0.0,168.0,338.0,0.0,0.0,0.0,0.0,240.0,248.0,0.0,0.0,288.0,324.0,0.0,0.0,0.0,0.0,5,5,0,0,3,3,0,0,0,0,572.0,528.0,1100.0,491.0,0.0,491.0,719.0,0.0,719.0,POINT (331139.9695157978 3328298.5847748183),210.0,48.0,16
cairo_maptis_daily_boarding__alighting__by_agency.1085,1085,Realestate Regulation Authoity (6th of October),68.0,256.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,324.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,304.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,2,2,0,0,0,0,0,0,0,1,280.0,576.0,856.0,56.0,0.0,56.0,380.0,204.0,584.0,POINT (298471.0907732953 3313717.872988071),56.0,460.0,5
cairo_maptis_daily_boarding__alighting__by_agency.1086,1086,Red Crescent ( Masaken Zainhom),526.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,124.0,194.0,0.0,0.0,48.0,186.0,0.0,0.0,0.0,0.0,288.0,380.0,0.0,0.0,336.0,484.0,0.0,0.0,0.0,0.0,5,5,0,0,4,4,0,0,0,0,864.0,624.0,1488.0,380.0,0.0,380.0,552.0,0.0,552.0,POINT (330815.23723980447 3322480.703004528),26.0,0.0,18
cairo_maptis_daily_boarding__alighting__by_agency.1087,1087,Red Kiosk (6th of October),84.0,188.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,276.0,288.0,564.0,115.0,0.0,115.0,387.0,0.0,387.0,POINT (299094.28634721186 3316842.506530203),115.0,188.0,4
cairo_maptis_daily_boarding__alighting__by_agency.1088,1088,Rehab Gate 13,551.0,0.0,0.0,0.0,0.0,256.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,165.0,384.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,220.0,256.0,280.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,500.0,352.0,852.0,525.0,165.0,690.0,909.0,213.0,1122.0,POINT (352973.2743268157 3326847.3593128463),315.0,256.0,4
cairo_maptis_daily_boarding__alighting__by_agency.1089,1089,Rehab Gate 6,1095.0,0.0,0.0,0.0,0.0,212.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,368.0,0.0,0.0,0.0,0.0,0,0,0,0,2,2,0,0,0,0,368.0,336.0,704.0,935.0,0.0,935.0,1447.0,0.0,1447.0,POINT (354493.0157404145 3325663.696052182),140.0,212.0,4
cairo_maptis_daily_boarding__alighting__by_agency.1090,1090,Rehab Square,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,55.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,220.0,0.0,140.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,360.0,96.0,456.0,105.0,55.0,160.0,105.0,79.0,184.0,POINT (352928.0782510569 3325862.8290690123),0.0,0.0,3
cairo_maptis_daily_boarding__alighting__by_agency.1091,1091,Remaya 28,2056.61688977039,0.0,0.0,47.590615790640506,148.8214266457828,0.0,0.0,248.0,279.0,315.0,544.0,24.0,650.0,538.6946705238372,728.7172041516122,232.0,183.0,272.0,542.0,849.0,1224.0,192.0,196.0,720.0,1320.0,448.0,472.0,320.0,400.0,408.0,544.0,2,2,5,5,3,3,2,2,1,1,2796.0,2224.0,5020.0,833.0,1178.1423907869928,1621.617696547412,1089.0,2109.7740583239224,3066.753639015045,POINT (319955.8121482752 3319147.0434408747),742.8214266457828,839.5906157906405,26
cairo_maptis_daily_boarding__alighting__by_agency.1092,1092,Research Institute of Ophthalmology - Giza,3559.0,88.0,134.0,0.0,0.0,32.0,44.0,0.0,0.0,0.0,0.0,288.0,420.0,1680.0,1321.0,104.0,44.0,0.0,0.0,0.0,0.0,448.0,624.0,2336.0,2072.0,208.0,284.0,0.0,0.0,0.0,0.0,5,5,5,5,3,3,0,0,0,0,2980.0,2992.0,5972.0,464.0,1321.0,1785.0,856.0,3001.0,3857.0,POINT (328005.99061130907 3321880.098444599),178.0,120.0,26
cairo_maptis_daily_boarding__alighting__by_agency.1093,1093,Research Institute of Ophthalmology (Al Giza),427.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,3120.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,4,0,0,0,0,0,0,3120.0,160.0,3280.0,0.0,395.0,395.0,48.0,395.0,443.0,POINT (328016.9328718529 3321866.815226039),0.0,16.0,7
cairo_maptis_daily_boarding__alighting__by_agency.1094,1094,Rihana Plaza (Sheikh Zayed),10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,56.0,0.0,56.0,10.0,0.0,10.0,10.0,0.0,10.0,POINT (307549.6217996483 3326218.328617234),0.0,0.0,1
cairo_maptis_daily_boarding__alighting__by_agency.1095,1095,Rimo Car (Ahmed Helmy St.),1921.0,0.0,160.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,256.0,576.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,256.0,2688.0,3320.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,5,0,0,0,0,0,0,3576.0,2880.0,6456.0,256.0,1332.0,1588.0,376.0,1908.0,2284.0,POINT (331891.1642415208 3328797.889133874),363.0,0.0,12
cairo_maptis_daily_boarding__alighting__by_agency.1096,1096,Ring Rd Exit to Mansoureyya Rd,227.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,140.0,192.0,332.0,0.0,35.0,35.0,0.0,275.0,275.0,,0.0,48.0,2
cairo_maptis_daily_boarding__alighting__by_agency.1097,1097,Ring Rd. Entrance from Moneeb,1578.0,0.0,0.0,1520.0,1582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176.0,2656.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,7,0,0,0,0,0,0,2656.0,2176.0,4832.0,0.0,2124.0,2124.0,0.0,4680.0,4680.0,POINT (327210.7827752729 3318605.210335521),1582.0,1520.0,14
cairo_maptis_daily_boarding__alighting__by_agency.1098,1098,Ring Rd. Exit to Al Warraq,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0,0.0,672.0,672.0,0.0,0.0,0.0,0.0,16.0,16.0,POINT (326766.4148083739 3334058.2283881446),0.0,0.0,5
cairo_maptis_daily_boarding__alighting__by_agency.1099,1099,Ring Rd. Exit to Bashtil,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,164.0,144.0,308.0,0.0,164.0,164.0,0.0,200.0,200.0,POINT (325493.2926601112 3329356.6016807165),0.0,0.0,2
cairo_maptis_daily_boarding__alighting__by_agency.1100,1100,Ring Rd. Exit to Cairo Alexandria Agriculture Road,114.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,13.0,48.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,180.0,1360.0,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,5,5,0,0,0,0,0,0,1432.0,1520.0,2952.0,13.0,53.0,66.0,85.0,101.0,186.0,POINT (329863.0193794868 3336679.7097841445),0.0,24.0,14
cairo_maptis_daily_boarding__alighting__by_agency.1101,1101,Ring Rd. Exit to Khosous,3055.0,384.0,360.0,0.0,0.0,412.0,1161.0,0.0,0.0,0.0,0.0,1136.0,828.0,184.0,0.0,1172.0,2052.0,0.0,0.0,0.0,0.0,128.0,144.0,496.0,0.0,208.0,252.0,0.0,0.0,0.0,0.0,1,1,2,0,2,2,0,0,0,0,396.0,832.0,1228.0,2880.0,0.0,2880.0,5188.0,184.0,5372.0,POINT (336472.6983157735 3337556.113563625),1521.0,796.0,8
cairo_maptis_daily_boarding__alighting__by_agency.1102,1102,Ring Rd. Exit to Moneeb,3038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,1758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,5,0,0,0,0,0,0,1260.0,1008.0,2268.0,0.0,1758.0,1758.0,0.0,3038.0,3038.0,POINT (327197.92565950635 3318579.13693759),0.0,0.0,10
cairo_maptis_daily_boarding__alighting__by_agency.1103,1103,Ring Rd. Exit to Remaya,299.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3088.0,3664.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,11,0,0,0,0,0,0,3664.0,3088.0,6752.0,0.0,223.0,223.0,0.0,375.0,375.0,,0.0,76.0,22
cairo_maptis_daily_boarding__alighting__by_agency.1104,1104,Ring Rd. Exit to Safe Al Laban,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,32.0,0.0,0.0,0.0,0,0,0,4,0,0,1,0,0,0,780.0,32.0,812.0,0.0,61.0,61.0,0.0,69.0,69.0,,0.0,0.0,5
cairo_maptis_daily_boarding__alighting__by_agency.1105,1105,Ring Rd. Exit to Saft Al Laban,98.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2336.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,0,0,0,0,0,0,2900.0,2336.0,5236.0,0.0,82.0,82.0,0.0,130.0,130.0,POINT (323095.25899585185 3323932.7475435254),0.0,32.0,16
