Route_Code,Vehicle_Type,Route_Length_km,Vehicle_Capacity
P_O_14_IG076,Microbus,29.3206537162238,14
p3-8qu3UivDvTp0cckEVG,Microbus,3.29503026323094,14
CTA_M_112,Minibus,24.2944965687775,33
P_O_14_CA033,Microbus,14.3108216607681,14
P_O_14_IC008,Microbus,58.990680842686,14
P_B_8_NC011,Tomnaya,5.92956932365129,7
FptsKvc-vW3cBoVWdYDUL,Bus,17.575369677229,49
COOP_IC024,Minibus,24.0336103008042,33
yW2PB6nRIGF3AW92oa9Kq,Tomnaya,2.82457673993069,7
5uY9vir47u3ABX4ON8Tf3,Microbus,7.56856085388059,14
P_O_14_GZ016,Microbus,4.86482697460741,14
P_O_14_GZ032,Microbus,1.89114937239162,14
iPmb6Kx9epuWwMHetjCnF,Microbus,20.082710977962,14
P_O_14_IC023,Microbus,25.1603662684448,14
FptsKvc-vW3cBoVWdYDUL,Bus,17.6885111170875,49
P_O_14_IC051,Microbus,12.3168539104045,14
s9b5Iic4NtV_eorQzj73e,Microbus,19.7856198042068,14
LNhgToq2DsZoXTXPK8G9d,Microbus,38.2511545624043,14
WiQa8bXpeSlLhEC1SUwGb,Microbus,18.4237121108117,14
COOP_IG080,Minibus,11.5096742696312,33
I30E1wTMc3MAmoOQniW3h,Microbus,11.9421937173256,14
P_O_14_IG066,Microbus,9.71139716805037,14
Ci3EuISJ24C8rXJIGK05p,Microbus,17.8042516558343,14
CTA_1145,Bus,25.5446555528358,49
LNhgToq2DsZoXTXPK8G9d,Microbus,43.1408457194291,14
WLDxjQ-KCsznJV1tiaAUM,Microbus,18.0848337343574,14
kRpR7tVa5mkJF71MQgxHN,Microbus,30.1627414472934,14
P_B_8_CA148,Tomnaya,4.43334638109637,7
CTA_1025,Bus,40.9431066884077,49
CTA_317,Bus,46.6290219988255,49
CTA_1107,Bus,40.6586742098137,49
P_B_8_6O026,Tomnaya,8.7681838152169,7
CYBtB1fCo1hBspOu6rrgm,Microbus,16.8080444561931,14
Eib3Hm9Na_KFRfgk0ykjn,Microbus,25.6067202758927,14
BOX_6O006,Box,4.99588813936655,10
CTA_1018,Bus,30.1941927031394,49
2EAwBcn3IACPZ0xefVHUM,Microbus,72.5533113213411,14
CTA_1009,Bus,22.6995194900086,49
CTA_912-1048,Bus,24.2501969108575,49
wMjyQ7gRXkx7VXHzsFwCf,Microbus,4.09108825754849,14
P_O_14_GZ007,Microbus,16.793814741565,14
P_O_14_CA011,Microbus,4.56485074733947,14
3tz5zeyxwhFrOyUkh7Ywp,Microbus,59.347747938196,14
CTA_794,Bus,28.8746640667623,49
CTA_1005,Bus,33.9979628553292,49
mwUKKpciQEKn_H2kOT4BD,Microbus,4.48629206959701,14
1FhB0pHnV9BOvKm0Ob-wB,Microbus,54.3286788938778,14
EwqAOaw248bX7cqrouzx3,Microbus,5.80921386067566,14
6rjmU4VqdB1ooUUa9jZiN,Minibus,34.1439441199401,33
CYBtB1fCo1hBspOu6rrgm,Microbus,20.5254976120556,14
dJMk38hnkQqjWUx8GExQu,Microbus,29.6475477034745,14
ZDNaajF6Sze97Dcd-UimA,Minibus,19.8828159492281,33
dQV3G9JYKsRk7qTtx6qZF,Microbus,46.5777204049679,14
CTA_1073,Bus,18.2526906748195,49
eNaYFATGV4nFM2ODEQGb5,Microbus,7.17481011686011,14
GX87T1pzMtRxYekSSN02o,Microbus,46.3062259191287,14
P_O_14_IG089,Microbus,4.87583355561804,14
CTA_65,Bus,25.3977627039147,49
s2yaV54cOOS0xeyQpkTZl,Bus,35.3069653803062,49
CTA_317,Bus,45.0963135416143,49
BOX_6O022,Box,3.05144997837579,10
49Lt1kKFfGCSPZKc8R4LQ,Microbus,70.3709605012296,14
Dy5kofrNjrAu73mDsw5Vk,Microbus,38.0674245155892,14
CTA_1083,Bus,45.6255571152038,49
CTA_990,Bus,31.5154486139099,49
CTA_1063,Bus,17.4431952052232,49
CTA_1053,Bus,22.1862814176816,49
aPqU-5Zq_31ywCFAxL2wE,Microbus,8.47888556720631,14
8zZN-__0-7PufjS2ZVRSA,Microbus,36.3756848633987,14
S7vV1gLrYMRDA3sRxXeNY,Bus,14.2979742157726,49
krefFO7pEgU4JkYMwWveO,Microbus,22.1590696278819,14
5n-gry5iuNS4TUoZAFqXI,Minibus,21.8454981797112,33
INAVDyd7BcSqbkwQ6JoJO,Microbus,61.2904372104808,14
CTA_1019,Bus,34.5922392207524,49
CTA_1047,Bus,32.1843223098776,49
CTA_1005,Bus,32.6085620761702,49
COOP_QA005,Minibus,5.2516332160138,33
CTA_1021,Bus,27.5740739608215,49
CTA_975,Bus,21.3161748818429,49
CTA_1018,Bus,30.4909693569241,49
CTA_44S-1042,Bus,16.2885859302351,49
P_O_14_CA139,Microbus,8.0976837498972,14
ht0GgjSAbF0kdmnExj5Yz,Microbus,2.58370079829404,14
PqnyKZvgBfy2DlGQ-9usu,Microbus,36.0512184780071,14
CTA_1118,Bus,34.9352749220035,49
P_O_14_GZ052,Microbus,3.40788321354731,14
CTA_1148,Bus,29.5329899371246,49
0Ey4XgPAt58ikVvQZvr-a,Microbus,53.1009901682549,14
CTA_1019,Bus,26.126037871409,49
CTA_530,Bus,38.0077354923831,49
1uALlQYE7WZs28gRvdky_,Microbus,41.6620029300509,14
COOP_GZ028,Minibus,4.57308923227942,33
8jTTZgEIrhAYkvpLjD0fe,Minibus,23.2389502795679,33
y4xb6nE-WNerPhWcnvsM0,Minibus,42.0706138316971,33
vUkl6qQJBMrkeq2TumXP0,Microbus,43.8978796512885,14
CTA_1083,Bus,49.5662301923732,49
CTA_945-1082,Bus,27.5830555812376,49
WLDxjQ-KCsznJV1tiaAUM,Microbus,17.877956527775,14
yh9YPjdcnPYlRsZtyNbb5,Microbus,33.1391356812131,14
fPRBf1K3K_qq6lfyMtz0d,Bus,21.3632411897092,49
CTA_92-1050,Bus,22.9599106840783,49
CTA_306,Bus,17.2393098914852,49
dJMk38hnkQqjWUx8GExQu,Microbus,26.5420723486493,14
P_O_14_IG068,Microbus,7.84048497514618,14
CTA_1128,Bus,30.7813034867361,49
-jATAbzzhiwEzrFjPHt6K,Microbus,29.3120476341257,14
sqx1SY5Zgo0LoyC1SMQf2,Microbus,25.2599701366406,14
sX7EyGGLBt2OzYRcGGO74,Microbus,36.5503107207613,14
U12iA-JAJn3HecabkdSeW,Minibus,5.07294710301835,33
Zy8zeMtNXeBpZrtvM4kDl,Minibus,5.77204908957263,33
gIGWDwJ1h2hbMhbXxMgt-,Microbus,55.5485474610505,14
ezpn_pLZwURzLcKbgLGqy,Microbus,8.66773944313659,14
hRA5S5Z-BPCDxu2DCpfVS,Bus,45.360185119773,49
COOP_GZ006,Minibus,7.63933788444746,33
COOP_GZ011,Minibus,6.26786034189951,33
zdqlYRVdftBHIeoVbaRin,Microbus,6.06832487925961,14
PqnyKZvgBfy2DlGQ-9usu,Microbus,36.8678949151798,14
31lxQf5nIa80ffeAkBjMH,Microbus,16.2615398120443,14
l45Z_rte2W7zMPDfJsvgF,Microbus,30.7444955462152,14
AWvboTfFAFIfUgBcz8N8_,Microbus,5.08662106266169,14
YNiBQqmS39eoratamiEeJ,Microbus,11.1253882409295,14
hRA5S5Z-BPCDxu2DCpfVS,Bus,46.3763499575362,49
sKigzosL3Acf4HBsP24lt,Microbus,28.7412166100521,14
UfIjTN8B9qEE30WQYajlo,Minibus,25.9136513984793,33
sX7EyGGLBt2OzYRcGGO74,Microbus,43.7464345753679,14
qQ8CZf6wkbvSMMGKizEwd,Minibus,18.0449607997861,33
CTA_46,Bus,18.5027389812948,49
s2yaV54cOOS0xeyQpkTZl,Bus,39.1470928721259,49
P_O_14_GZ034,Microbus,21.1456492179008,14
CTA_987,Bus,29.5008890666243,49
Va6aQT0gwfU48MBTXdWwi,Microbus,2.48690817358524,14
y4xb6nE-WNerPhWcnvsM0,Minibus,41.7452863648951,33
s9b5Iic4NtV_eorQzj73e,Microbus,18.0782909752657,14
2GAYQWfWuEdIk5hhjFe2Q,Microbus,9.69615847077446,14
gWKGZfIReAwR3-_sXN468,Minibus,44.3372473985788,33
P_B_8_CA099,Tomnaya,3.23497838709135,7
CTA_1134,Bus,16.7074248103551,49
P_O_14_CA085,Microbus,8.83708332129903,14
KJH0c5fBJqypfRMmg6cgr,Microbus,31.7343305267785,14
CTA_321,Bus,10.2441014551149,49
CTA_1021,Bus,29.3057118397416,49
P_B_8_6O025,Tomnaya,10.8566917980312,7
P_O_14_GZ045,Microbus,3.02319731446606,14
FxOFHTgsZx0eekbWPaB7N,Microbus,42.5174218364194,14
CTA_530,Bus,38.4073428131586,49
T7BWm7IBJwclTVfKGA8P-,Microbus,5.61889766221756,14
nfTyUrX7ZdSJk5J-tHCx9,Microbus,60.7152287002548,14
c3UcQoq3-K4VbxrHfMQ55,Microbus,2.45626243679863,14
FxOFHTgsZx0eekbWPaB7N,Microbus,35.1137240594217,14
P_O_14_IG097,Microbus,5.21098410023925,14
8zZN-__0-7PufjS2ZVRSA,Microbus,38.5431795460302,14
P_O_14_IC038,Microbus,15.1239017234502,14
EhNM80xhORC_NDg_20VLW,Microbus,40.1593624413789,14
CBawsLpBIIydAXnIUEdNh,Microbus,18.4122782743162,14
Rq6lJWJ6BtMfkKyWFKuSv,Microbus,50.6399693548302,14
P_O_14_GZ021,Microbus,4.70623677605114,14
kA8n--UIK-e5xqdLFPHKs,Minibus,52.0625941296173,33
GHSOgF6amUGK8ac9n6HDF,Tomnaya,13.7088998116064,7
DClfXOL0aW73BQGJeM5yZ,Microbus,20.0339257661718,14
5n-gry5iuNS4TUoZAFqXI,Minibus,20.6613510724503,33
VcyJ3Cygkrd6BpKY5hhzC,Microbus,5.05677092541998,14
P_O_14_CA126,Microbus,10.7492156252613,14
dOSjy2LRc3erAam81oIco,Microbus,9.61811065890963,14
dQV3G9JYKsRk7qTtx6qZF,Microbus,44.6555164310333,14
XdCl81relei_UyeDojycn,Bus,11.4397753340709,49
3tz5zeyxwhFrOyUkh7Ywp,Microbus,59.0100417271161,14
CTA_940S,Bus,29.8651120651903,49
P_B_8_NC015,Tomnaya,4.57997801968108,7
CTA_1097,Bus,21.5715470273247,49
TpYarSDEAgegRqTp_xFUV,Microbus,27.8307963725611,14
lwOCQWwxGYT5NrsJbZAqU,Microbus,18.2449264357227,14
CTA_1087,Bus,27.4952611145151,49
wVSEsc9QL4aBYHVv-Spy9,Microbus,7.03862447296348,14
CTA_3G,Bus,11.693260525427,49
CTA_342,Bus,21.3901137795319,49
CTA_1047,Bus,36.2369099224398,49
P_O_14_IG044,Microbus,3.92237054736697,14
0Ey4XgPAt58ikVvQZvr-a,Microbus,55.2681349047615,14
P_O_14_IC012,Microbus,63.1650646149667,14
DhUww9NFJ-S-MKhxVBuN7,Microbus,66.3911360802098,14
aLrT5j0aQaI9mR_I4nxYy,Microbus,6.33756075102522,14
P_O_14_CA161,Microbus,23.7520245503869,14
-pzqD_9pESIJi9DBe5yJq,Microbus,62.6030768260111,14
udOvMoeRiZwiZFRRbXCiq,Microbus,7.03772604224401,14
CTA_507,Bus,29.0500324104865,49
P_O_14_IG051,Microbus,20.730562755742,14
sK63J6jAOvBBc3IX-hjeh,Microbus,58.6474333921202,14
uhDYU4IhrHBkjjsbJNRx2,Microbus,10.9264690387042,14
P_O_14_CA001,Microbus,6.13417434068329,14
yh9YPjdcnPYlRsZtyNbb5,Microbus,32.0513057962399,14
P_O_14_CA126,Microbus,9.23164724556407,14
CTA_370,Bus,42.4402253069801,49
K1dlRvEAwUViQaG-pJKjN,Tomnaya,7.0884053436837,7
Ogi2rh_OlSM2h_wvvLGkk,Microbus,4.20627536386443,14
GX87T1pzMtRxYekSSN02o,Microbus,43.3205274148815,14
8RI-aNmJq8pcth5IxMf8T,Microbus,10.2564995279926,14
EhNM80xhORC_NDg_20VLW,Microbus,41.6227699155548,14
P_B_8_NC010,Tomnaya,5.06539347587283,7
COOP_IG053,Minibus,7.22575196577174,33
AkZ8btBfGZichKXXhgGwM,Microbus,17.323754000958,14
fyAW0vltVKbZBO8k2gEAB,Microbus,12.3509660927819,14
nfTyUrX7ZdSJk5J-tHCx9,Microbus,64.8510007829085,14
CTA_1026,Bus,20.6309368187828,49
1mr8RU0a90VsX2pRB9Rfl,Microbus,5.36914074122719,14
sqx1SY5Zgo0LoyC1SMQf2,Microbus,25.4374044730053,14
lwOCQWwxGYT5NrsJbZAqU,Microbus,18.7686102068146,14
NGTy9esRU6oo2uc86eEae,Microbus,11.6444034155066,14
sK63J6jAOvBBc3IX-hjeh,Microbus,61.9991222579969,14
P_O_14_IC022,Microbus,35.1665611153962,14
P_O_14_GZ034,Microbus,20.8409235002284,14
P_O_14_IC034,Microbus,24.9468881574423,14
CTA_1022,Bus,42.7164611469731,49
2EAwBcn3IACPZ0xefVHUM,Microbus,65.6429169392285,14
AWvboTfFAFIfUgBcz8N8_,Microbus,4.87138948243322,14
jtkYqK9oNBf7XcgtSYXPG,Microbus,40.2977002415417,14
P_B_8_6O014,Tomnaya,3.99113303327322,7
Eib3Hm9Na_KFRfgk0ykjn,Microbus,24.2935015419935,14
P_B_8_NC018,Tomnaya,1.7748455197624,7
CTA_1022,Bus,51.7895449132403,49
P_O_14_CA091,Microbus,4.98190646141916,14
NQUMSYblUFR1PnVP2ve9q,Microbus,25.6090310268775,14
P_B_8_6O009,Tomnaya,7.34303043027438,7
6rW6IVn72lBoD0xzHhqZO,Microbus,45.9433941686358,14
P_B_8_6O027,Tomnaya,2.81602847373274,7
P_O_14_IG009,Microbus,5.49788460841657,14
BOX_6O016,Box,4.54119655947914,10
CTA_1118,Bus,34.3685265183038,49
YNiBQqmS39eoratamiEeJ,Microbus,10.5569210882889,14
COOP_QA005,Minibus,5.75382616137313,33
P_O_14_GZ016,Microbus,4.5185224743282,14
fyAW0vltVKbZBO8k2gEAB,Microbus,10.9793039891347,14
CTA_940S,Bus,31.6347560827517,49
P_O_14_IC090,Microbus,34.2306525345392,14
CTA_1026,Bus,22.8684159890047,49
P_O_14_IC007,Microbus,29.4712389312173,14
P_B_8_NC014,Tomnaya,4.16198863877743,7
iMAKUgcl9tKwzLmwnFJLO,Microbus,27.1871567625099,14
P_O_14_IG042,Microbus,10.8897342226892,14
CTA_840,Bus,13.9744946750053,49
P_O_14_CA143,Microbus,1.78664746172983,14
mACiG8_tUrwcPtvZXP8Od,Bus,15.7686933292,49
CTA_1024,Bus,34.3953239750943,49
hdBN4uzpUjTGN0vKzf9kW,Microbus,4.91280518750151,14
189igEKLGNwIUDl8gfOwh,Microbus,16.5207011945295,14
CTA_912-1048,Bus,25.3028726575078,49
CTA_1144,Bus,16.1012622984002,49
CTA_1024,Bus,33.5231621775661,49
P_O_14_CA152,Microbus,3.68893924868513,14
P_O_14_CA049,Microbus,6.63147511063376,14
CTA_1,Bus,37.4360006647678,49
CTA_82,Bus,4.77507388513335,49
5QND291boJ53-oQki3hmz,Microbus,5.05668195853062,14
OoHDu3yHaG3yU2H8XPJWb,Microbus,26.5873588307636,14
P_O_14_CA031,Microbus,3.82795437311178,14
CTA_43,Bus,13.9125047317774,49
avm32oXuwPxCT17sZkBf2,Bus,21.0852531567363,49
P_O_14_GZ052,Microbus,3.38450302044434,14
P_O_14_IG082,Microbus,2.97476751247244,14
CTA_1136,Bus,32.4068829924955,49
ERyjQRx_H15I9oB9BX0gr,Microbus,19.0517402955676,14
P_O_14_GZ004,Microbus,8.07528398740681,14
M72HU9kmUJZ6FhQHG_GpP,Bus,13.202669065951,49
P_O_14_GZ023,Microbus,7.52495040459944,14
P_O_14_CA010,Microbus,42.9832489851549,14
c3UcQoq3-K4VbxrHfMQ55,Microbus,2.25240568835607,14
Y2QwurrDMngNWrnsgPUTv,Microbus,2.84205756157941,14
NrXQrpcK2JA_IC7xpHfNm,Microbus,30.2504082985606,14
_z3FcfxuY_8UZ1c35Kf_4,Microbus,7.26521057037966,14
udOvMoeRiZwiZFRRbXCiq,Microbus,9.94439777462064,14
wWMuRqPO_EzSkv3jCgnic,Microbus,61.668443439185,14
F-oBh93OH6Ie4snCmxj8i,Microbus,6.78526970005224,14
PWCFW_a8c-PDr7QO6PoJe,Microbus,60.6952232870712,14
wWMuRqPO_EzSkv3jCgnic,Microbus,59.057942301448,14
COOP_GZ062,Minibus,5.94460512778083,33
ERyjQRx_H15I9oB9BX0gr,Microbus,19.379356324007,14
P_B_8_CA099,Tomnaya,3.1706741575854,7
CTA_982,Bus,24.969384208056,49
ZLIlRoH8mggg0j2DKqbhA,Microbus,44.5920421682857,14
P_O_14_CA163,Microbus,19.2531086266775,14
tScPnAp_04aD4VwhGidx4,Microbus,54.6469548146652,14
OoHDu3yHaG3yU2H8XPJWb,Microbus,34.6188894795944,14
P_O_14_CA063,Microbus,13.0856420657697,14
CTA_1088,Bus,39.8363461768097,49
P_B_8_NC013,Tomnaya,2.46639710690849,7
CTA_1097,Bus,24.3829928296169,49
ZLIlRoH8mggg0j2DKqbhA,Microbus,47.833163266326,14
LneRsrKsi5-xujQOkQX66,Microbus,46.3870576783719,14
A7O-x1J3WidCSxnV85H0s,Tomnaya,3.83095239068316,7
P_O_14_IC001,Microbus,22.5300197582981,14
P_B_8_NC018,Tomnaya,1.19702309213728,7
P_O_14_GZ037,Microbus,8.55659050983727,14
P_O_14_GZ024,Microbus,2.83616733594283,14
CTA_M_400,Minibus,50.4873766110438,33
P_O_14_GZ032,Microbus,2.02296577450878,14
CTA_1063,Bus,15.2353123729958,49
P_O_14_IC029,Microbus,12.7809066235092,14
P_O_14_CA082,Microbus,8.26637609644963,14
P_O_14_CA030,Microbus,2.98480475841799,14
P_B_8_6O015,Tomnaya,5.3934899252094,7
P_O_14_IG021,Microbus,6.5503196412259,14
P_O_14_GZ017,Microbus,11.5100419919201,14
5QND291boJ53-oQki3hmz,Microbus,4.74833264005836,14
CTA_44S-1042,Bus,16.6779763679337,49
P_O_14_GZ018,Microbus,14.1192710192067,14
MM_NA13,Bus,29.8860261132759,49
P_O_14_GZ026,Microbus,8.94209838534396,14
P_O_14_GZ045,Microbus,3.35980943095151,14
CTA_987,Bus,29.8594045068023,49
CTA_910,Bus,22.3528738543144,49
CTA_1161,Bus,40.2599075926583,49
CTA_M_302,Minibus,36.7600827556358,33
CTA_M_201,Minibus,25.2942432327083,33
P_O_14_GZ041,Microbus,12.316018552678,14
CTA_M_167,Minibus,27.4102719874466,33
CTA_M_180,Minibus,37.4468079187766,33
CTA_M_3,Minibus,22.6656438691014,33
n12_wD90lp64_mH8N3fRH,Microbus,3.94114940459783,14
P_O_14_IC045,Microbus,8.83557808995974,14
P_B_8_6O029,Tomnaya,2.90101081937498,7
FI3sY62cvzwcF6qpLJTuV,Microbus,12.1945194218377,14
P_B_8_6O008,Tomnaya,5.32234362338892,7
CTA_M_201,Minibus,28.679076728836,33
CTA_M_142,Minibus,32.1441874985541,33
CTA_M_19,Minibus,33.6469643803703,33
P_O_14_GZ010,Microbus,4.15820619322522,14
miikEkLkL-jQKBoSrb6mE,Microbus,1.25628437782223,14
P_B_8_NC002,Tomnaya,3.81507523883524,7
XdCl81relei_UyeDojycn,Bus,12.1086074267497,49
6HiNrwyzAw5JGPUdaty-0,Microbus,3.51525024107648,14
P_B_8_CA021,Tomnaya,5.29020992055895,7
P_O_14_CA006,Microbus,7.17090454606551,14
P_B_8_NC006,Tomnaya,7.6215058775743,7
P_B_8_NC005,Tomnaya,13.7322535864397,7
COOP_QA003,Minibus,8.76503935707895,33
_z3FcfxuY_8UZ1c35Kf_4,Microbus,7.67238635058135,14
P_O_14_CA048,Microbus,2.43577907245958,14
P_O_14_IG068,Microbus,7.45066040342573,14
P_O_14_GZ040,Microbus,5.25554683798239,14
wVSEsc9QL4aBYHVv-Spy9,Microbus,6.36343200650846,14
P_O_14_CA001,Microbus,5.91342137845763,14
P_O_14_IG097,Microbus,5.12022474659031,14
P_O_14_CA053,Microbus,3.37321035798651,14
DbgUPH8AHAnBT59Ux_FrC,Bus,19.4358044374335,49
n4ilqcRQ9yJVFWs-xSz-D,Bus,24.273167237482,49
P_O_14_CA017,Microbus,3.72604087407315,14
P_O_14_CA047,Microbus,9.47679183195883,14
wGCNj9b51EYHmlNiQLQOJ,Minibus,19.0066056957582,33
CTA_1150,Bus,38.9604398817007,49
P_O_14_CA027,Microbus,5.71917750434707,14
rkJxL56Q3OKc76Ff6Pg8s,Bus,21.7522216849822,49
d-Goa1xpnuFiRnI_5i9Uy,Minibus,15.9153945074259,33
QD4B-vIsagxeF82oSJvMs,Microbus,3.53451329332556,14
P_O_14_IC071,Microbus,8.57585079820269,14
CTA_1076,Bus,21.4251918776015,49
xHDTuKEcNGya_6TEqky9R,Microbus,15.3605994152986,14
P_B_8_6O021,Tomnaya,11.1857614568884,7
P_B_8_6O029,Tomnaya,3.31704587997612,7
CTA_M_180,Minibus,34.3587603327718,33
MgUeZY5IH7DhXn9qFpvGl,Microbus,1.39386497825185,14
P_O_14_IC054,Microbus,60.6855449396413,14
P_O_14_IG058,Microbus,12.4516083679616,14
CTA_M_117,Minibus,33.0461078414556,33
P_O_14_CA015,Microbus,26.9042457163768,14
P_O_14_CA071,Microbus,1.96829159263077,14
P_O_14_GZ005,Microbus,12.0922139592087,14
CTA_M_161,Minibus,17.4762842882622,33
P_O_14_CA116,Microbus,6.003371897068,14
P_O_14_IG058,Microbus,11.841340606611,14
CTA_1010,Bus,25.8142469020319,49
CTA_M_100,Minibus,26.3905394230867,33
5l1G65qweO5GdBQpfy1EM,Microbus,17.585355463108,14
rSzg2M_8gM0cX-PnDBpDS,Microbus,26.8606430035927,14
CTA_M_100,Minibus,26.6512249688093,33
P_B_8_CA021,Tomnaya,5.72530918370843,7
P_O_14_CA014,Microbus,10.1941734310006,14
CTA_M_400,Minibus,49.904650575078,33
P_O_14_CA157,Microbus,5.50406724598942,14
P_O_14_CA091,Microbus,7.54339257883986,14
mArLEgVOmRmk2qjpXCcyb,Microbus,7.80468851917487,14
P_O_14_CA171,Microbus,26.2961345000453,14
COOP_IG064,Minibus,3.57931267328303,33
CTA_15,Bus,10.7589286580301,49
P_B_8_SZ013,Tomnaya,2.49395841587661,7
P_B_8_CA094,Tomnaya,5.08295760358853,7
P_B_8_SZ007,Tomnaya,11.5771938108452,7
JFURIfkSZvjnSzWLlUZ65,Microbus,3.88855471532058,14
CTA_1031,Bus,24.5079708438174,49
CTA_M_606,Minibus,32.239097127375,33
lzExfvE08FXIFTjkNJgv9,Microbus,5.95679908035671,14
P_O_14_GZ060,Microbus,13.0550543417953,14
P_O_14_IC061,Microbus,30.732932205777,14
CTA_M_606,Minibus,29.4811918644404,33
DbG-wNqeP6sqp4PmEoB9c,Bus,14.7220888197468,49
COOP_IC075,Minibus,34.0043257088379,33
P_O_14_IC041,Microbus,15.3144744524768,14
CTA_1108,Bus,24.2590949404275,49
CTA_M_161,Minibus,18.7685827234102,33
CTA_M_3,Minibus,23.7297101987565,33
P_O_14_CA010,Microbus,27.4141572149325,14
P_B_8_NC016,Tomnaya,5.77489275876124,7
CTA_532,Bus,13.1753773099408,49
P_O_14_IG036,Microbus,18.0658760546558,14
P_O_14_CA174,Microbus,2.12754894280292,14
P_O_14_GZ041,Microbus,13.9681309076267,14
P_B_8_NC006,Tomnaya,8.69030619851925,7
P_O_14_IG065,Microbus,7.07232439462953,14
P_B_8_SZ005,Tomnaya,2.54475587722359,7
NrOaoQJmSjyW5uQtfFt7p,Microbus,11.0098092894143,14
sKigzosL3Acf4HBsP24lt,Microbus,26.9067409093579,14
NQUMSYblUFR1PnVP2ve9q,Microbus,24.3163330383998,14
P_O_14_IC059,Microbus,44.1180510801732,14
CTA_914,Bus,16.3134127925973,49
P_O_14_CA115,Microbus,7.33428782359756,14
P_B_8_CA149,Tomnaya,5.61621058162465,7
P_B_8_GZ014,Tomnaya,8.85902825890865,7
BOX_6O006,Box,5.99753190172684,10
P_O_14_CA068,Microbus,4.43154870777314,14
CTA_915,Bus,18.8331731543084,49
P_O_14_CA135,Microbus,31.8445031223362,14
P_O_14_IC096,Microbus,35.4107602259001,14
P_O_14_IC095,Microbus,47.86613979392,14
P_O_14_GZ040,Microbus,5.06908889456597,14
P_O_14_IC002,Microbus,22.6235357998551,14
P_B_8_CA095,Tomnaya,2.11349565748155,7
P_O_14_IC015,Microbus,34.3417313745655,14
P_O_14_IC094,Microbus,39.0967562121029,14
BOX_6O028,Box,11.4348774377057,10
P_O_14_IG020,Microbus,2.31958877701357,14
P_O_14_GZ035,Microbus,17.1111087301593,14
P_O_14_CA137,Microbus,32.9152980296233,14
P_O_14_IG023,Microbus,32.0609735840179,14
P_O_14_CA076,Microbus,31.7058212991315,14
P_O_14_GZ057,Microbus,3.73291331277885,14
P_O_14_IG078,Microbus,10.418146224465,14
CTA_900,Bus,20.6417612503036,49
P_O_14_CA141,Microbus,53.2756513530251,14
P_B_8_GZ015,Tomnaya,6.73750486298573,7
COOP_QA003,Minibus,9.94484859051406,33
P_B_8_6O008,Tomnaya,5.8705896156472,7
CTA_204,Bus,21.1843127256731,49
P_O_14_IC022,Microbus,44.8284780528203,14
P_O_14_CA072,Microbus,19.246425104914,14
P_O_14_IC083,Microbus,23.1265696786844,14
P_O_14_IG021,Microbus,4.3021463416127,14
P_O_14_IC018,Microbus,38.7380065022881,14
P_O_14_IG084,Microbus,10.4269168511049,14
P_O_14_CA036,Microbus,12.803319683334,14
P_O_14_IG041,Microbus,36.1390230451746,14
P_O_14_CA007,Microbus,27.5376271551264,14
P_O_14_IC011,Microbus,53.5852520670524,14
P_O_14_IC081,Microbus,6.21417596638955,14
P_O_14_CA019,Microbus,3.16376358101385,14
kmJvmozOqYl95wRijRLnL,Minibus,23.2277253783131,33
P_O_14_IC086,Microbus,35.4266285163479,14
P_O_14_IC017,Microbus,38.3178453881496,14
P_B_8_NC010,Tomnaya,4.90427018404213,7
MM_NS5,Bus,44.8719334230495,49
MM_NS5,Bus,42.20338345896,49
IYD6dwYtSHca6S9EV__lK,Microbus,5.79227550221814,14
P_O_14_CA133,Microbus,36.7136239334987,14
P_O_14_IG023,Microbus,31.321955710115,14
l-EKz6sq8PlM9bMdDXqUY,Microbus,20.0223364477487,14
5v34MuGjLYA0AFM7dhCCE,Bus,17.1269163637837,49
CTA_1088,Bus,40.3603449727067,49
P_O_14_IG018,Microbus,9.11599476683278,14
P_B_8_NC017,Tomnaya,3.01839643450685,7
OXsaA6ch0zWJIr-wsnU3M,Microbus,6.69777433595641,14
P_O_14_IC094,Microbus,38.5913748903323,14
CTA_26T,Bus,13.1167305437816,49
P_O_14_GZ005,Microbus,11.9235490764925,14
P_O_14_IC016,Microbus,42.7082007888222,14
P_O_14_IC057,Microbus,44.2692179922432,14
P_O_14_IC097,Microbus,46.183427907503,14
SI9aO3R9Vl4yBxUdPoO7K,Minibus,18.9804695937624,33
BOX_6O004,Box,6.03583139786476,10
P_O_14_CA162,Microbus,5.27705152330843,14
CTA_1053,Bus,20.7339869879949,49
P_O_14_IC008,Microbus,65.5794568331158,14
P_O_14_CA036,Microbus,14.4483417361549,14
P_O_14_IG051,Microbus,23.812288374073,14
P_O_14_IC026,Microbus,28.9192005142656,14
EwqAOaw248bX7cqrouzx3,Microbus,5.17776346090562,14
P_O_14_IG078,Microbus,8.27820362284596,14
P_O_14_GZ033,Microbus,4.15655159588915,14
P_B_8_CA107,Tomnaya,4.49624926208872,7
P_O_14_CA120,Microbus,3.07953339653866,14
1ZbDBsUQUJRub7iZYmHFI,Microbus,2.60246942058676,14
P_O_14_IG037,Microbus,45.4824145466867,14
CTA_43,Bus,16.192931062568,49
CTA_1123,Bus,17.953103489131,49
CTA_1078,Bus,43.1936743948499,49
wefEKmjKPjq1ZbcWyQSwL,Tomnaya,4.54407945144574,7
